artwork_id,artist_name,artist_experience_years,artist_followers,art_style,medium,dominant_color,visual_complexity_score,height_cm,width_cm,creation_year,listing_price_usd,gallery_displayed,online_exclusive,upload_platform
11459,Leonardo da Vinci,8,1368993,Surrealism,Watercolor,Red,3.69,51,113,1989,51305.2,0,0,Instagram
11460,Leonardo da Vinci,22,536152,Surrealism,Ink,Red,3.69,165,89,1916,51305.2,0,1,Art Marketplace
11461,Salvador Dalí,10,346914,Surrealism,Digital,Yellow,3.69,81,131,1970,51305.2,1,0,Instagram
11462,Vincent van Gogh,30,3703609,Modern,Ink,Red,3.69,158,190,1952,51305.2,0,0,Online Gallery
11463,Vincent van Gogh,41,2015737,Abstract,Ink,Green,3.69,113,190,1894,51305.2,0,0,Online Gallery
11464,Johannes Vermeer,31,793161,Cubism,Ink,Yellow,3.69,57,76,1938,51305.2,1,1,Instagram
11465,Rembrandt,45,2058952,Impressionism,Ink,White,3.69,60,62,1884,51305.2,0,0,Art Marketplace
11466,Vincent van Gogh,15,4122513,Impressionism,Ink,Blue,3.69,82,67,1894,51305.2,0,1,Art Marketplace
11467,Frida Kahlo,42,1562598,Modern,Ink,Green,3.69,181,181,1979,51305.2,1,0,Art Marketplace
11468,Vincent van Gogh,20,541701,Modern,Digital,Yellow,3.69,74,124,2012,51305.2,1,1,Art Marketplace
11469,Salvador Dalí,23,314796,Impressionism,Watercolor,Blue,3.69,164,131,1965,51305.2,1,0,Art Marketplace
11470,Leonardo da Vinci,47,2131916,Abstract,Acrylic,White,3.69,159,78,1964,51305.2,1,1,Art Marketplace
11471,Johannes Vermeer,19,706101,Impressionism,Acrylic,Blue,3.69,92,59,1989,51305.2,1,1,Online Gallery
11472,Jackson Pollock,30,2306428,Impressionism,Acrylic,Black,3.69,112,87,1960,51305.2,0,1,Art Marketplace
11473,Andy Warhol,45,2178996,Cubism,Oil,Black,3.69,70,145,1962,51305.2,1,1,Instagram
11474,Gustav Klimt,35,3865861,Modern,Watercolor,Blue,3.69,118,126,1892,51305.2,1,0,Online Gallery
11475,Andy Warhol,23,2227039,Modern,Digital,Yellow,3.69,52,150,1924,51305.2,0,1,Instagram
11476,Edvard Munch,28,2611106,Surrealism,Ink,Yellow,3.69,103,173,1913,51305.2,0,1,Art Marketplace
11477,Frida Kahlo,13,4798024,Modern,Acrylic,Yellow,3.69,190,173,1912,51305.2,0,1,Art Marketplace
11478,Michelangelo,27,2469240,Cubism,Watercolor,Yellow,3.69,72,190,1990,51305.2,1,1,Online Gallery
11479,Salvador Dalí,8,4132792,Cubism,Digital,Blue,3.69,84,68,2023,51305.2,0,1,Art Marketplace
11480,Pablo Picasso,14,4671975,Impressionism,Acrylic,White,3.69,80,75,1922,51305.2,1,0,Online Gallery
11481,Johannes Vermeer,13,2961794,Cubism,Watercolor,Red,3.69,127,195,1973,51305.2,0,1,Online Gallery
11482,Jackson Pollock,23,1368704,Surrealism,Digital,Red,3.69,194,180,2010,51305.2,0,0,Art Marketplace
11483,Gustav Klimt,19,2917781,Impressionism,Watercolor,White,3.69,92,55,1970,51305.2,1,1,Online Gallery
11484,Claude Monet,38,2783685,Abstract,Ink,White,3.69,96,78,1938,51305.2,1,0,Online Gallery
11485,Rembrandt,46,4462514,Abstract,Watercolor,Yellow,3.69,100,110,2007,51305.2,0,1,Instagram
11486,Gustav Klimt,23,3112567,Modern,Watercolor,Black,3.69,136,131,1997,51305.2,0,1,Instagram
11487,Paul Cézanne,25,783335,Surrealism,Oil,Blue,3.69,158,138,1925,51305.2,1,0,Art Marketplace
11488,Pablo Picasso,38,1112994,Cubism,Ink,Red,3.69,193,53,1999,51305.2,1,0,Instagram
11489,Salvador Dalí,21,1121030,Realism,Watercolor,White,3.69,198,156,2001,51305.2,1,0,Art Marketplace
11490,Vincent van Gogh,22,343406,Abstract,Ink,Blue,3.69,123,136,2009,51305.2,0,0,Art Marketplace
11491,Leonardo da Vinci,21,3042250,Cubism,Watercolor,Black,3.69,125,112,1985,51305.2,0,0,Online Gallery
11492,Johannes Vermeer,6,3879072,Abstract,Ink,White,3.69,76,199,1880,51305.2,1,0,Online Gallery
11493,Paul Cézanne,5,3338311,Abstract,Digital,Blue,3.69,156,155,1959,51305.2,1,1,Art Marketplace
11494,Paul Cézanne,47,2430974,Abstract,Acrylic,Black,3.69,39,56,1984,51305.2,0,0,Instagram
11495,Henri Matisse,14,2431247,Modern,Oil,White,3.69,73,159,1991,51305.2,1,1,Art Marketplace
11496,Pablo Picasso,41,3681390,Surrealism,Acrylic,Black,3.69,73,145,1963,51305.2,0,0,Art Marketplace
11497,Claude Monet,9,4923842,Abstract,Watercolor,Green,3.69,138,165,1958,51305.2,0,1,Online Gallery
11498,Michelangelo,16,983883,Cubism,Watercolor,White,3.69,33,108,2006,51305.2,0,1,Online Gallery
11499,Andy Warhol,40,1243663,Cubism,Digital,Black,3.69,93,154,1973,51305.2,1,0,Online Gallery
11500,Michelangelo,35,2251984,Modern,Watercolor,Green,3.69,177,198,1891,51305.2,1,1,Instagram
11501,Gustav Klimt,42,221233,Surrealism,Ink,White,3.69,83,170,2006,51305.2,1,1,Art Marketplace
11502,Claude Monet,13,4685017,Surrealism,Acrylic,White,3.69,144,120,2009,51305.2,0,0,Instagram
11503,Leonardo da Vinci,48,1974220,Realism,Watercolor,Black,3.69,198,179,1970,51305.2,0,1,Online Gallery
11504,Vincent van Gogh,30,2840313,Impressionism,Digital,Black,3.69,59,148,1999,51305.2,1,1,Instagram
11505,Claude Monet,19,264578,Abstract,Oil,Blue,3.69,100,76,1900,51305.2,1,1,Instagram
11506,Rembrandt,20,3426929,Modern,Acrylic,Green,3.69,198,76,1934,51305.2,1,1,Online Gallery
11507,Claude Monet,17,1765151,Surrealism,Digital,White,3.69,123,94,2023,51305.2,0,1,Art Marketplace
11508,Henri Matisse,29,3169308,Realism,Digital,Red,3.69,165,186,1916,51305.2,0,0,Instagram
11509,Salvador Dalí,34,2841382,Impressionism,Acrylic,Red,3.69,114,108,1965,51305.2,0,0,Instagram
11510,Vincent van Gogh,11,3160530,Surrealism,Digital,Blue,3.69,138,147,1918,51305.2,0,0,Art Marketplace
11511,Johannes Vermeer,8,106467,Surrealism,Oil,Red,3.69,100,59,1901,51305.2,1,1,Instagram
11512,Leonardo da Vinci,47,2467063,Abstract,Oil,Red,3.69,189,75,1928,51305.2,0,1,Instagram
11513,Jackson Pollock,44,4344434,Impressionism,Watercolor,Black,3.69,69,35,1980,51305.2,0,0,Art Marketplace
11514,Edvard Munch,42,185073,Impressionism,Ink,Yellow,3.69,184,163,1917,51305.2,0,0,Art Marketplace
11515,Andy Warhol,34,4870109,Modern,Watercolor,Yellow,3.69,196,116,1920,51305.2,0,0,Instagram
11516,Paul Cézanne,14,880882,Realism,Ink,Red,3.69,152,81,2004,51305.2,1,0,Art Marketplace
11517,Andy Warhol,34,820127,Cubism,Acrylic,Blue,3.69,62,34,1985,51305.2,1,1,Art Marketplace
11518,Jackson Pollock,43,187299,Modern,Digital,Blue,3.69,95,70,1946,51305.2,1,1,Instagram
11519,Claude Monet,11,1929700,Realism,Watercolor,Green,3.69,134,177,1995,51305.2,0,0,Online Gallery
11520,Salvador Dalí,40,1885916,Modern,Digital,Blue,3.69,108,177,1952,51305.2,1,0,Instagram
11521,Pablo Picasso,39,2019073,Realism,Watercolor,Blue,3.69,42,196,1944,51305.2,1,0,Instagram
11522,Michelangelo,28,4201382,Cubism,Watercolor,Black,3.69,125,59,1893,51305.2,0,0,Art Marketplace
11523,Michelangelo,43,887318,Abstract,Oil,Black,3.69,58,77,1993,51305.2,1,0,Online Gallery
11524,Johannes Vermeer,40,3916534,Realism,Ink,White,3.69,97,152,1945,51305.2,0,1,Online Gallery
11525,Michelangelo,49,475825,Cubism,Acrylic,Red,3.69,167,180,1922,51305.2,1,0,Online Gallery
11526,Henri Matisse,24,4354154,Modern,Digital,White,3.69,129,133,2000,51305.2,1,0,Art Marketplace
11527,Pablo Picasso,36,683757,Impressionism,Watercolor,Blue,3.69,105,145,2017,51305.2,1,1,Art Marketplace
11528,Salvador Dalí,43,1515649,Surrealism,Digital,Yellow,3.69,157,42,1968,51305.2,0,1,Online Gallery
11529,Edvard Munch,30,3418883,Cubism,Oil,Blue,3.69,184,139,2004,51305.2,1,0,Online Gallery
11530,Michelangelo,30,4894519,Cubism,Acrylic,Blue,3.69,128,67,1901,51305.2,0,1,Art Marketplace
11531,Rembrandt,40,1927038,Cubism,Ink,Red,3.69,133,68,1954,51305.2,1,0,Art Marketplace
11532,Pablo Picasso,47,2633058,Realism,Ink,Yellow,3.69,99,132,1943,51305.2,0,1,Instagram
11533,Pablo Picasso,39,3485307,Realism,Watercolor,Red,3.69,74,176,1983,51305.2,1,1,Instagram
11534,Leonardo da Vinci,47,2621221,Impressionism,Acrylic,Blue,3.69,43,198,1924,51305.2,1,1,Art Marketplace
11535,Leonardo da Vinci,39,3577741,Abstract,Ink,Yellow,3.69,126,151,1897,51305.2,1,1,Online Gallery
11536,Vincent van Gogh,16,2510496,Modern,Acrylic,Blue,3.69,185,121,1948,51305.2,0,0,Art Marketplace
11537,Rembrandt,37,2266403,Abstract,Digital,White,3.69,195,56,1890,51305.2,0,1,Online Gallery
11538,Paul Cézanne,40,3349317,Realism,Oil,Red,3.69,104,180,1996,51305.2,1,1,Art Marketplace
11539,Rembrandt,18,768203,Realism,Acrylic,Red,3.69,62,156,1906,51305.2,0,0,Instagram
11540,Edvard Munch,37,647446,Cubism,Acrylic,Black,3.69,179,48,1892,51305.2,1,1,Instagram
11541,Edvard Munch,49,1480865,Cubism,Ink,Yellow,3.69,170,109,1990,51305.2,0,1,Instagram
11542,Vincent van Gogh,49,2704454,Abstract,Watercolor,Black,3.69,122,192,1945,51305.2,1,0,Art Marketplace
11543,Paul Cézanne,28,4062873,Modern,Watercolor,White,3.69,163,162,1886,51305.2,0,1,Art Marketplace
11544,Rembrandt,19,3319163,Realism,Digital,Yellow,3.69,135,117,1975,51305.2,1,0,Online Gallery
11545,Gustav Klimt,35,2885067,Realism,Ink,Green,3.69,72,162,1894,51305.2,0,0,Art Marketplace
11546,Frida Kahlo,21,1169079,Abstract,Ink,Yellow,3.69,57,122,1966,51305.2,0,0,Art Marketplace
11547,Georgia O'Keeffe,16,3293497,Surrealism,Oil,Blue,3.69,87,35,1967,51305.2,0,1,Instagram
11548,Michelangelo,26,3651916,Cubism,Watercolor,Yellow,3.69,44,70,1925,51305.2,1,0,Online Gallery
11549,Edvard Munch,27,2460173,Impressionism,Ink,Black,3.69,181,70,1991,51305.2,0,1,Instagram
11550,Gustav Klimt,30,3881146,Realism,Digital,Red,3.69,136,77,1931,51305.2,0,0,Art Marketplace
11551,Edvard Munch,18,1861267,Modern,Oil,Red,3.69,143,194,1903,51305.2,0,0,Instagram
11552,Leonardo da Vinci,16,4796214,Surrealism,Watercolor,Yellow,3.69,119,122,1933,51305.2,0,0,Instagram
11553,Vincent van Gogh,8,2496517,Abstract,Watercolor,Green,3.69,55,62,1935,51305.2,0,0,Online Gallery
11554,Vincent van Gogh,17,1600656,Abstract,Watercolor,Red,3.69,139,192,1901,51305.2,0,0,Art Marketplace
11555,Rembrandt,22,2249614,Modern,Oil,White,3.69,124,131,1883,51305.2,1,0,Online Gallery
11556,Pablo Picasso,47,4722773,Cubism,Digital,Red,3.69,158,141,1906,51305.2,0,1,Instagram
11557,Jackson Pollock,32,2531386,Cubism,Digital,White,3.69,111,163,2023,51305.2,1,1,Online Gallery
11558,Andy Warhol,42,2453879,Surrealism,Ink,White,3.69,75,75,1975,51305.2,1,1,Online Gallery
11559,Johannes Vermeer,45,1837378,Modern,Ink,White,3.69,30,103,1936,51305.2,0,1,Art Marketplace
11560,Henri Matisse,48,2378559,Realism,Watercolor,Red,3.69,80,65,1938,51305.2,1,1,Online Gallery
11561,Paul Cézanne,23,2424605,Surrealism,Acrylic,Green,3.69,193,164,1920,51305.2,0,1,Instagram
11562,Claude Monet,47,2941035,Impressionism,Ink,Black,3.69,98,164,1978,51305.2,0,1,Online Gallery
11563,Claude Monet,42,4007539,Impressionism,Digital,Yellow,3.69,98,58,1948,51305.2,1,0,Instagram
11564,Vincent van Gogh,7,82969,Modern,Watercolor,White,3.69,157,94,1980,51305.2,1,0,Online Gallery
11565,Paul Cézanne,23,4583873,Impressionism,Digital,Green,3.69,95,89,2006,51305.2,0,1,Online Gallery
11566,Michelangelo,24,9952,Modern,Watercolor,Yellow,3.69,128,141,1911,51305.2,0,0,Online Gallery
11567,Johannes Vermeer,29,1377446,Realism,Oil,Blue,3.69,59,64,1931,51305.2,0,0,Art Marketplace
11568,Frida Kahlo,15,4502058,Cubism,Ink,White,3.69,165,58,1996,51305.2,0,1,Online Gallery
11569,Edvard Munch,21,3904417,Realism,Oil,Yellow,3.69,31,67,1912,51305.2,0,0,Instagram
11570,Michelangelo,39,91467,Modern,Ink,White,3.69,129,169,1990,51305.2,1,0,Instagram
11571,Vincent van Gogh,18,2235377,Realism,Digital,Red,3.69,132,116,1937,51305.2,1,1,Art Marketplace
11572,Michelangelo,43,2720887,Impressionism,Digital,Green,3.69,54,139,1949,51305.2,0,0,Online Gallery
11573,Gustav Klimt,23,3551963,Realism,Acrylic,White,3.69,176,109,1997,51305.2,0,0,Instagram
11574,Leonardo da Vinci,7,1422547,Impressionism,Digital,Green,3.69,100,107,1977,51305.2,1,0,Online Gallery
11575,Michelangelo,38,4066050,Cubism,Watercolor,Black,3.69,133,109,1935,51305.2,0,0,Art Marketplace
11576,Johannes Vermeer,45,1877937,Cubism,Acrylic,Blue,3.69,43,163,1883,51305.2,0,0,Online Gallery
11577,Rembrandt,26,939532,Impressionism,Watercolor,Black,3.69,161,65,1945,51305.2,1,0,Online Gallery
11578,Rembrandt,42,2863539,Abstract,Acrylic,Black,3.69,62,81,2016,51305.2,0,0,Instagram
11579,Frida Kahlo,31,4325107,Realism,Watercolor,Blue,3.69,66,117,1973,51305.2,0,0,Art Marketplace
11580,Edvard Munch,25,446690,Realism,Acrylic,Red,3.69,136,144,2005,51305.2,0,1,Art Marketplace
11581,Leonardo da Vinci,45,3154537,Modern,Ink,Green,3.69,59,56,1942,51305.2,0,1,Art Marketplace
11582,Andy Warhol,35,1177266,Modern,Ink,Yellow,3.69,184,54,1952,51305.2,1,1,Online Gallery
11583,Paul Cézanne,31,711406,Surrealism,Acrylic,Blue,3.69,149,197,2012,51305.2,0,0,Art Marketplace
11584,Pablo Picasso,41,114502,Impressionism,Oil,Black,3.69,42,193,2023,51305.2,0,1,Instagram
11585,Jackson Pollock,6,3475368,Cubism,Acrylic,Yellow,3.69,111,58,2014,51305.2,0,0,Instagram
11586,Leonardo da Vinci,13,2789251,Cubism,Oil,White,3.69,67,124,1881,51305.2,0,0,Online Gallery
11587,Salvador Dalí,23,2306548,Abstract,Watercolor,Blue,3.69,102,32,1957,51305.2,0,1,Art Marketplace
11588,Georgia O'Keeffe,46,4075209,Impressionism,Acrylic,White,3.69,116,170,1965,51305.2,1,1,Art Marketplace
11589,Jackson Pollock,40,2862225,Realism,Oil,Blue,3.69,124,97,1919,51305.2,0,0,Instagram
11590,Vincent van Gogh,14,4365214,Surrealism,Acrylic,Red,3.69,95,168,2006,51305.2,1,1,Instagram
11591,Jackson Pollock,44,1713070,Impressionism,Ink,White,3.69,197,89,1962,51305.2,0,1,Online Gallery
11592,Salvador Dalí,49,2286644,Surrealism,Ink,Red,3.69,195,31,2013,51305.2,0,1,Online Gallery
11593,Frida Kahlo,43,2393727,Impressionism,Acrylic,Green,3.69,70,108,1919,51305.2,0,0,Instagram
11594,Salvador Dalí,11,4773157,Realism,Acrylic,Green,3.69,162,140,1989,51305.2,1,0,Art Marketplace
11595,Gustav Klimt,8,456251,Realism,Digital,Yellow,3.69,85,42,1891,51305.2,1,0,Art Marketplace
11596,Edvard Munch,19,4508760,Impressionism,Ink,Green,3.69,78,64,1969,51305.2,1,0,Online Gallery
11597,Rembrandt,16,3891218,Cubism,Watercolor,White,3.69,125,80,1883,51305.2,0,1,Instagram
11598,Michelangelo,10,744999,Cubism,Acrylic,White,3.69,196,137,1994,51305.2,1,0,Instagram
11599,Johannes Vermeer,13,3624482,Abstract,Digital,Blue,3.69,84,142,1938,51305.2,0,1,Instagram
11600,Pablo Picasso,39,1517223,Realism,Acrylic,Blue,3.69,32,85,1928,51305.2,1,0,Art Marketplace
11601,Paul Cézanne,12,2717127,Modern,Ink,Blue,3.69,165,69,1884,51305.2,1,1,Art Marketplace
11602,Claude Monet,11,1522247,Abstract,Oil,White,3.69,102,41,2004,51305.2,1,1,Online Gallery
11603,Paul Cézanne,8,485679,Impressionism,Oil,Blue,3.69,45,45,1973,51305.2,0,1,Instagram
11604,Vincent van Gogh,17,557435,Abstract,Ink,Red,3.69,55,145,1989,51305.2,0,1,Art Marketplace
11605,Jackson Pollock,23,485297,Modern,Watercolor,Blue,3.69,189,70,1982,51305.2,1,0,Art Marketplace
11606,Edvard Munch,11,1556654,Realism,Digital,Blue,3.69,111,177,2012,51305.2,0,1,Online Gallery
11607,Claude Monet,14,1448152,Realism,Acrylic,Blue,3.69,37,197,1884,51305.2,1,1,Instagram
11608,Michelangelo,29,4725640,Cubism,Acrylic,Black,3.69,132,90,1934,51305.2,1,0,Online Gallery
11609,Rembrandt,48,3582964,Realism,Acrylic,White,3.69,146,63,1886,51305.2,1,1,Art Marketplace
11610,Edvard Munch,39,1097511,Cubism,Digital,White,3.69,89,48,1894,51305.2,1,1,Art Marketplace
11611,Paul Cézanne,29,1695748,Modern,Digital,Yellow,3.69,41,120,1957,51305.2,0,0,Online Gallery
11612,Rembrandt,33,2790485,Abstract,Ink,White,3.69,191,58,1993,51305.2,0,1,Online Gallery
11613,Michelangelo,16,1461977,Impressionism,Digital,Yellow,3.69,150,48,1881,51305.2,1,0,Online Gallery
11614,Vincent van Gogh,44,1654879,Impressionism,Acrylic,Blue,3.69,187,56,1950,51305.2,1,0,Instagram
11615,Paul Cézanne,16,4833100,Abstract,Acrylic,White,3.69,73,159,1889,51305.2,0,1,Online Gallery
11616,Claude Monet,10,4180375,Realism,Digital,Blue,3.69,195,197,1934,51305.2,0,0,Online Gallery
11617,Paul Cézanne,14,2744140,Cubism,Digital,Yellow,3.69,182,132,1969,51305.2,0,0,Online Gallery
11618,Leonardo da Vinci,6,1753533,Impressionism,Ink,Green,3.69,181,107,1892,51305.2,1,0,Art Marketplace
11619,Rembrandt,49,3436803,Realism,Oil,Black,3.69,126,37,2015,51305.2,0,1,Art Marketplace
11620,Claude Monet,29,58886,Surrealism,Digital,Black,3.69,166,56,1919,51305.2,1,1,Online Gallery
11621,Edvard Munch,11,4581925,Surrealism,Oil,White,3.69,113,187,1972,51305.2,0,0,Art Marketplace
11622,Andy Warhol,44,1912478,Impressionism,Watercolor,Green,3.69,77,182,1970,51305.2,1,0,Online Gallery
11623,Jackson Pollock,27,3639213,Abstract,Oil,Blue,3.69,81,78,2016,51305.2,0,1,Online Gallery
11624,Claude Monet,15,4693159,Abstract,Digital,Yellow,3.69,65,85,2004,51305.2,1,0,Online Gallery
11625,Andy Warhol,40,4037189,Abstract,Acrylic,Black,3.69,134,129,1966,51305.2,1,0,Art Marketplace
11626,Andy Warhol,27,1288937,Realism,Acrylic,Green,3.69,177,131,2017,51305.2,0,1,Instagram
11627,Rembrandt,47,1905332,Surrealism,Digital,Green,3.69,133,94,1956,51305.2,1,1,Instagram
11628,Vincent van Gogh,11,1945528,Realism,Ink,Red,3.69,41,60,1952,51305.2,1,1,Art Marketplace
11629,Edvard Munch,31,3101736,Modern,Digital,White,3.69,164,89,1965,51305.2,0,0,Instagram
11630,Frida Kahlo,17,3215755,Modern,Digital,Green,3.69,197,191,1996,51305.2,1,0,Instagram
11631,Rembrandt,21,3152153,Impressionism,Ink,Red,3.69,71,174,1998,51305.2,1,0,Instagram
11632,Jackson Pollock,36,1186381,Modern,Ink,Red,3.69,122,102,1938,51305.2,1,1,Online Gallery
11633,Johannes Vermeer,30,705735,Abstract,Watercolor,White,3.69,115,58,1940,51305.2,0,1,Online Gallery
11634,Gustav Klimt,26,593699,Impressionism,Watercolor,Black,3.69,96,163,1888,51305.2,1,1,Instagram
11635,Jackson Pollock,17,802035,Surrealism,Watercolor,Blue,3.69,198,117,1942,51305.2,1,0,Online Gallery
11636,Gustav Klimt,16,4152674,Cubism,Ink,Blue,3.69,181,155,1893,51305.2,1,0,Art Marketplace
11637,Vincent van Gogh,11,3638917,Surrealism,Oil,Green,3.69,42,35,1955,51305.2,1,1,Online Gallery
11638,Johannes Vermeer,5,812500,Modern,Digital,Yellow,3.69,147,133,1896,51305.2,1,0,Online Gallery
11639,Vincent van Gogh,37,804963,Modern,Watercolor,Yellow,3.69,191,160,1896,51305.2,0,1,Online Gallery
11640,Edvard Munch,18,105694,Surrealism,Oil,Red,3.69,132,124,1930,51305.2,0,1,Online Gallery
11641,Paul Cézanne,47,3372817,Modern,Digital,White,3.69,160,188,1956,51305.2,1,1,Online Gallery
11642,Salvador Dalí,45,3610597,Modern,Oil,Green,3.69,125,105,1992,51305.2,0,1,Online Gallery
11643,Michelangelo,21,2206597,Realism,Acrylic,Green,3.69,160,165,1915,51305.2,0,1,Instagram
11644,Michelangelo,8,430770,Cubism,Acrylic,Blue,3.69,181,119,1941,51305.2,0,1,Instagram
11645,Jackson Pollock,43,3745329,Cubism,Digital,Yellow,3.69,64,55,1897,51305.2,1,0,Online Gallery
11646,Michelangelo,5,2879465,Surrealism,Oil,Black,3.69,49,172,2003,51305.2,0,0,Online Gallery
11647,Johannes Vermeer,45,1261616,Surrealism,Oil,White,3.69,134,115,1934,51305.2,1,0,Online Gallery
11648,Georgia O'Keeffe,49,4082503,Modern,Ink,Green,3.69,105,151,1985,51305.2,0,1,Art Marketplace
11649,Henri Matisse,28,2100533,Abstract,Watercolor,Green,3.69,77,156,2002,51305.2,1,0,Online Gallery
11650,Gustav Klimt,38,3231457,Realism,Digital,Blue,3.69,72,91,2003,51305.2,1,0,Art Marketplace
11651,Rembrandt,38,4516681,Abstract,Oil,Black,3.69,110,170,1944,51305.2,1,1,Online Gallery
11652,Vincent van Gogh,28,3432883,Modern,Watercolor,Black,3.69,97,75,1893,51305.2,1,0,Online Gallery
11653,Salvador Dalí,19,1247611,Surrealism,Digital,Black,3.69,183,38,1889,51305.2,1,0,Instagram
11654,Paul Cézanne,21,2413196,Abstract,Oil,White,3.69,188,117,2003,51305.2,1,0,Art Marketplace
11655,Andy Warhol,17,1573381,Cubism,Acrylic,Black,3.69,85,32,1884,51305.2,1,0,Online Gallery
11656,Gustav Klimt,11,2877579,Impressionism,Oil,Yellow,3.69,156,180,1972,51305.2,0,0,Online Gallery
11657,Frida Kahlo,13,712054,Abstract,Acrylic,White,3.69,82,41,1992,51305.2,0,1,Instagram
11658,Frida Kahlo,48,4138218,Surrealism,Acrylic,Red,3.69,63,70,1974,51305.2,1,0,Instagram
11659,Andy Warhol,39,2182237,Cubism,Ink,Black,3.69,75,40,1982,51305.2,1,1,Online Gallery
11660,Claude Monet,27,21583,Modern,Ink,Red,3.69,113,176,1976,51305.2,0,0,Art Marketplace
11661,Edvard Munch,43,3805299,Abstract,Watercolor,Red,3.69,103,102,1889,51305.2,1,0,Instagram
11662,Claude Monet,27,1912540,Modern,Digital,Blue,3.69,79,194,2002,51305.2,0,0,Online Gallery
11663,Michelangelo,30,2317327,Realism,Watercolor,Black,3.69,40,167,1928,51305.2,1,0,Online Gallery
11664,Rembrandt,5,206651,Impressionism,Ink,Yellow,3.69,144,102,1934,51305.2,1,1,Art Marketplace
11665,Paul Cézanne,18,1900027,Surrealism,Watercolor,Blue,3.69,115,62,2016,51305.2,1,0,Instagram
11666,Georgia O'Keeffe,36,1618466,Surrealism,Digital,Blue,3.69,104,177,2001,51305.2,0,0,Art Marketplace
11667,Salvador Dalí,14,3596589,Modern,Digital,Red,3.69,175,104,1955,51305.2,1,1,Online Gallery
11668,Frida Kahlo,5,3461903,Impressionism,Oil,Green,3.69,188,122,1886,51305.2,1,1,Instagram
11669,Henri Matisse,9,3146137,Cubism,Watercolor,Yellow,3.69,91,140,1901,51305.2,0,0,Online Gallery
11670,Jackson Pollock,7,2553099,Surrealism,Ink,White,3.69,52,154,1975,51305.2,0,0,Online Gallery
11671,Michelangelo,31,1082251,Abstract,Oil,Black,3.69,133,153,1946,51305.2,0,1,Online Gallery
11672,Pablo Picasso,26,394796,Surrealism,Watercolor,Black,3.69,91,42,1955,51305.2,1,0,Art Marketplace
11673,Michelangelo,22,2759174,Abstract,Digital,Yellow,3.69,103,153,1965,51305.2,1,0,Instagram
11674,Jackson Pollock,20,4541718,Surrealism,Ink,Black,3.69,46,92,1932,51305.2,0,0,Instagram
11675,Pablo Picasso,6,4046114,Abstract,Watercolor,Green,3.69,155,171,1907,51305.2,1,0,Art Marketplace
11676,Leonardo da Vinci,17,4341173,Realism,Digital,White,3.69,70,83,1937,51305.2,0,1,Online Gallery
11677,Vincent van Gogh,49,1564599,Modern,Digital,Green,3.69,138,199,1884,51305.2,1,1,Instagram
11678,Henri Matisse,20,3681661,Cubism,Watercolor,Black,3.69,37,195,1973,51305.2,1,1,Art Marketplace
11679,Andy Warhol,12,2005842,Cubism,Watercolor,Blue,3.69,188,112,1939,51305.2,1,1,Art Marketplace
11680,Vincent van Gogh,47,1363354,Realism,Ink,White,3.69,78,135,1924,51305.2,0,1,Online Gallery
11681,Michelangelo,12,4674914,Cubism,Oil,White,3.69,141,140,2000,51305.2,0,0,Instagram
11682,Vincent van Gogh,14,4127343,Abstract,Digital,Black,3.69,135,146,1984,51305.2,0,1,Instagram
11683,Salvador Dalí,37,1020044,Cubism,Oil,Black,3.69,84,101,2016,51305.2,0,1,Art Marketplace
11684,Leonardo da Vinci,35,1997751,Modern,Oil,Yellow,3.69,166,111,1886,51305.2,0,0,Instagram
11685,Georgia O'Keeffe,16,2095946,Impressionism,Digital,Green,3.69,61,65,2014,51305.2,0,0,Art Marketplace
11686,Leonardo da Vinci,13,754337,Abstract,Watercolor,White,3.69,116,38,1976,51305.2,0,0,Online Gallery
11687,Paul Cézanne,41,4751825,Cubism,Digital,Blue,3.69,125,34,1929,51305.2,0,1,Online Gallery
11688,Jackson Pollock,13,2532959,Surrealism,Oil,Yellow,3.69,86,172,1987,51305.2,0,1,Instagram
11689,Frida Kahlo,22,3907909,Surrealism,Ink,Yellow,3.69,129,181,1893,51305.2,0,1,Online Gallery
11690,Salvador Dalí,34,4398180,Impressionism,Digital,Blue,3.69,34,93,1978,51305.2,1,0,Instagram
11691,Henri Matisse,36,3111412,Realism,Ink,Blue,3.69,148,77,1914,51305.2,0,1,Art Marketplace
11692,Paul Cézanne,44,774670,Abstract,Watercolor,Yellow,3.69,141,196,1898,51305.2,0,0,Instagram
11693,Vincent van Gogh,27,3462963,Surrealism,Watercolor,Black,3.69,124,182,1952,51305.2,1,0,Online Gallery
11694,Henri Matisse,15,1420322,Modern,Ink,Blue,3.69,92,115,1938,51305.2,1,1,Online Gallery
11695,Gustav Klimt,24,2449201,Impressionism,Ink,White,3.69,144,143,1961,51305.2,1,0,Instagram
11696,Edvard Munch,23,181968,Realism,Digital,Red,3.69,166,162,1943,51305.2,0,1,Online Gallery
11697,Jackson Pollock,40,3686335,Realism,Watercolor,Blue,3.69,128,148,1896,51305.2,0,1,Instagram
11698,Paul Cézanne,30,2501396,Modern,Ink,White,3.69,55,36,1891,51305.2,0,1,Instagram
11699,Georgia O'Keeffe,14,2738370,Cubism,Acrylic,Yellow,3.69,63,175,1934,51305.2,1,1,Art Marketplace
11700,Vincent van Gogh,28,3785645,Modern,Digital,Red,3.69,110,157,2011,51305.2,0,1,Online Gallery
