artwork_id,upload_date,views,likes,comments,shares,saves,avg_view_time_sec,featured_flag,ad_promoted,days_since_upload,return_visitors_pct,engagement_score,sold_flag,sale_days_after_upload
10015,2021-02-21 06:00:00,165579,234048,8961,8299,90731,239.75,0,0,583,34.31,15.87,1,137
10016,2021-02-21 07:00:00,107015,161244,17095,2636,140653,239.75,1,0,505,34.31,15.87,1,6
10017,2021-02-21 08:00:00,217423,213384,29617,13832,111956,239.75,0,0,207,34.31,15.87,1,24
10018,2021-02-21 09:00:00,333962,299759,21357,23206,92620,239.75,0,0,182,34.31,15.87,0,90
10019,2021-02-21 10:00:00,128441,247070,10565,43889,114355,239.75,1,0,128,34.31,15.87,0,27
10020,2021-02-21 11:00:00,264039,287975,6044,14817,10041,239.75,0,0,582,34.31,15.87,0,83
10021,2021-02-21 12:00:00,202610,158160,10494,21555,61069,239.75,0,0,137,34.31,15.87,1,33
10022,2021-02-21 13:00:00,417083,86593,1251,48264,86136,239.75,0,1,157,34.31,15.87,1,66
10023,2021-02-21 14:00:00,38498,263788,4502,46529,98994,239.75,1,0,175,34.31,15.87,1,133
10024,2021-02-21 15:00:00,362366,165394,13095,3019,41784,239.75,0,1,274,34.31,15.87,1,113
10025,2021-02-21 16:00:00,62250,278482,4448,36141,108548,239.75,1,1,598,34.31,15.87,1,210
10026,2021-02-21 17:00:00,141488,230374,8655,27460,24833,239.75,1,0,147,34.31,15.87,0,44
10027,2021-02-21 18:00:00,187928,234003,10391,34518,87568,239.75,0,1,119,34.31,15.87,1,188
10028,2021-02-21 19:00:00,455549,236194,13674,53767,101108,239.75,0,0,429,34.31,15.87,1,35
10029,2021-02-21 20:00:00,165124,261645,27830,9117,81085,239.75,0,0,538,34.31,15.87,0,85
10030,2021-02-21 21:00:00,188709,212363,11056,2763,3461,239.75,0,0,581,34.31,15.87,0,81
10031,2021-02-21 22:00:00,160102,216988,12207,15874,92057,239.75,0,0,518,34.31,15.87,0,183
10032,2021-02-21 23:00:00,345860,125560,27251,43508,90435,239.75,1,0,386,34.31,15.87,0,40
10033,2021-02-22 00:00:00,401241,296441,5132,54129,104159,239.75,0,1,324,34.31,15.87,0,30
10034,2021-02-22 01:00:00,343326,295554,10923,48285,115023,239.75,0,1,70,34.31,15.87,1,168
10035,2021-02-22 02:00:00,35213,216913,13403,29587,64005,239.75,0,0,211,34.31,15.87,0,226
10036,2021-02-22 03:00:00,366219,296659,21213,30886,73362,239.75,0,1,225,34.31,15.87,0,117
10037,2021-02-22 04:00:00,416693,146685,28346,21215,33295,239.75,0,0,426,34.31,15.87,1,157
10038,2021-02-22 05:00:00,23317,84668,4885,32366,5359,239.75,1,0,4,34.31,15.87,1,7
10039,2021-02-22 06:00:00,120531,92095,11102,17584,60146,239.75,0,0,89,34.31,15.87,1,133
10040,2021-02-22 07:00:00,176356,72563,2054,43878,38439,239.75,1,0,341,34.31,15.87,1,133
10041,2021-02-22 08:00:00,377419,169774,3430,25816,4489,239.75,1,0,590,34.31,15.87,0,233
10042,2021-02-22 09:00:00,69348,49115,7927,25313,123284,239.75,0,0,192,34.31,15.87,0,223
10043,2021-02-22 10:00:00,284915,27117,8741,948,3024,239.75,0,0,454,34.31,15.87,0,51
10044,2021-02-22 11:00:00,290513,282898,11355,17101,31826,239.75,0,1,447,34.31,15.87,1,5
10045,2021-02-22 12:00:00,379841,2620,28304,10730,45210,239.75,0,0,77,34.31,15.87,0,188
10046,2021-02-22 13:00:00,148269,183713,21783,34015,4626,239.75,1,0,175,34.31,15.87,0,214
10047,2021-02-22 14:00:00,106095,140720,13942,54668,104771,239.75,1,1,175,34.31,15.87,0,68
10048,2021-02-22 15:00:00,276809,132398,27533,47914,75671,239.75,0,0,110,34.31,15.87,0,120
10049,2021-02-22 16:00:00,66417,18163,20102,3147,24306,239.75,0,0,367,34.31,15.87,0,238
10050,2021-02-22 17:00:00,153331,123978,19441,16480,64291,239.75,0,0,229,34.31,15.87,1,239
10051,2021-02-22 18:00:00,200435,244881,10560,552,23889,239.75,1,1,85,34.31,15.87,0,132
10052,2021-02-22 19:00:00,124496,98329,4336,40360,5563,239.75,0,0,28,34.31,15.87,1,129
10053,2021-02-22 20:00:00,126951,240510,14840,53033,91537,239.75,0,1,463,34.31,15.87,1,52
10054,2021-02-22 21:00:00,144357,296685,16819,58111,122604,239.75,1,0,87,34.31,15.87,0,103
10055,2021-02-22 22:00:00,2631,232429,13188,868,72088,239.75,0,0,147,34.31,15.87,1,4
10056,2021-02-22 23:00:00,122115,5881,24238,23043,86458,239.75,1,0,465,34.31,15.87,0,227
10057,2021-02-23 00:00:00,119171,94828,5659,2860,28604,239.75,0,0,472,34.31,15.87,0,194
10058,2021-02-23 01:00:00,486075,89466,20620,1841,98155,239.75,0,0,67,34.31,15.87,0,223
10059,2021-02-23 02:00:00,35957,24256,26488,1551,7630,239.75,1,0,542,34.31,15.87,1,59
10060,2021-02-23 03:00:00,347851,79944,8865,18936,119366,239.75,1,1,590,34.31,15.87,0,205
10061,2021-02-23 04:00:00,202947,72718,10974,43575,48486,239.75,1,1,110,34.31,15.87,1,116
10062,2021-02-23 05:00:00,156099,223637,7316,58366,37255,239.75,0,1,447,34.31,15.87,0,142
10063,2021-02-23 06:00:00,41077,196808,19513,43950,36102,239.75,0,0,301,34.31,15.87,0,8
10064,2021-02-23 07:00:00,125213,282912,7302,38204,9615,239.75,1,0,42,34.31,15.87,0,108
10065,2021-02-23 08:00:00,461038,36939,19950,47277,55015,239.75,0,0,348,34.31,15.87,0,97
10066,2021-02-23 09:00:00,362723,189490,6045,28369,463,239.75,1,0,384,34.31,15.87,0,162
10067,2021-02-23 10:00:00,139767,36514,1961,35227,48548,239.75,0,1,455,34.31,15.87,0,133
10068,2021-02-23 11:00:00,93181,241309,15710,22148,70178,239.75,0,0,319,34.31,15.87,1,219
10069,2021-02-23 12:00:00,389222,44631,22297,16455,94931,239.75,1,0,464,34.31,15.87,1,49
10070,2021-02-23 13:00:00,77066,298373,2227,21239,92568,239.75,0,0,399,34.31,15.87,1,167
10071,2021-02-23 14:00:00,325003,16163,7382,56485,122199,239.75,0,0,106,34.31,15.87,0,63
10072,2021-02-23 15:00:00,265789,236523,4154,51818,82146,239.75,0,0,535,34.31,15.87,0,127
10073,2021-02-23 16:00:00,310226,183191,3372,4220,89191,239.75,1,0,288,34.31,15.87,0,188
10074,2021-02-23 17:00:00,324911,18350,17374,51050,110531,239.75,0,1,150,34.31,15.87,1,165
10075,2021-02-23 18:00:00,219085,261059,416,12368,119020,239.75,0,0,403,34.31,15.87,1,111
10076,2021-02-23 19:00:00,392578,271186,3671,6674,2255,239.75,0,1,219,34.31,15.87,0,55
10077,2021-02-23 20:00:00,461070,58672,16963,8296,16746,239.75,1,0,316,34.31,15.87,0,161
10078,2021-02-23 21:00:00,418895,91862,20962,23999,100310,239.75,1,0,299,34.31,15.87,0,22
10079,2021-02-23 22:00:00,463816,132163,16930,34408,104469,239.75,1,0,578,34.31,15.87,1,2
10080,2021-02-23 23:00:00,227905,282736,11593,19680,69659,239.75,0,1,372,34.31,15.87,0,234
10081,2021-02-24 00:00:00,436474,198162,28923,18261,53987,239.75,0,1,359,34.31,15.87,1,4
10082,2021-02-24 01:00:00,77338,231829,24055,26521,74063,239.75,0,0,86,34.31,15.87,1,87
10083,2021-02-24 02:00:00,341689,161376,4654,32014,68906,239.75,1,0,4,34.31,15.87,0,208
10084,2021-02-24 03:00:00,134422,84410,2380,57404,28329,239.75,0,0,312,34.31,15.87,0,32
10085,2021-02-24 04:00:00,272259,260842,20974,18976,59507,239.75,0,0,482,34.31,15.87,0,95
10086,2021-02-24 05:00:00,431245,144987,9882,30270,19726,239.75,1,0,72,34.31,15.87,1,41
10087,2021-02-24 06:00:00,314167,81447,1645,17289,67097,239.75,0,0,540,34.31,15.87,1,80
10088,2021-02-24 07:00:00,345520,288827,21330,20687,76586,239.75,0,0,250,34.31,15.87,0,239
10089,2021-02-24 08:00:00,259709,210595,25313,36136,39205,239.75,0,0,564,34.31,15.87,0,152
10090,2021-02-24 09:00:00,37724,252085,9207,16118,56128,239.75,0,0,10,34.31,15.87,1,74
10091,2021-02-24 10:00:00,136589,37406,28070,36990,30181,239.75,0,0,350,34.31,15.87,0,193
10092,2021-02-24 11:00:00,424960,175643,18539,33904,87093,239.75,0,1,516,34.31,15.87,1,35
10093,2021-02-24 12:00:00,314142,230124,4443,58248,27578,239.75,0,1,579,34.31,15.87,1,6
10094,2021-02-24 13:00:00,107112,201568,28255,34589,81625,239.75,0,1,207,34.31,15.87,0,85
10095,2021-02-24 14:00:00,378213,20288,23579,2510,20861,239.75,0,0,381,34.31,15.87,0,150
10096,2021-02-24 15:00:00,477627,97840,28947,21285,46090,239.75,1,0,289,34.31,15.87,1,89
10097,2021-02-24 16:00:00,125326,265786,1301,30549,43297,239.75,1,0,197,34.31,15.87,0,189
10098,2021-02-24 17:00:00,313343,132593,24217,51266,78305,239.75,0,0,298,34.31,15.87,0,205
10099,2021-02-24 18:00:00,203182,96205,18359,50769,9751,239.75,0,0,517,34.31,15.87,0,44
10100,2021-02-24 19:00:00,207005,219807,8087,46805,16347,239.75,0,1,264,34.31,15.87,0,211
10101,2021-02-24 20:00:00,61587,286736,27777,9656,12641,239.75,0,0,241,34.31,15.87,0,120
10102,2021-02-24 21:00:00,1155,281692,2626,47214,69347,239.75,0,0,177,34.31,15.87,1,133
10103,2021-02-24 22:00:00,352677,224090,19343,41887,120108,239.75,1,0,216,34.31,15.87,0,128
10104,2021-02-24 23:00:00,245910,16941,6951,49379,147969,239.75,1,0,533,34.31,15.87,0,121
10105,2021-02-25 00:00:00,214638,82470,13210,22775,147987,239.75,0,1,72,34.31,15.87,0,152
10106,2021-02-25 01:00:00,89481,18163,5327,13380,58213,239.75,0,1,161,34.31,15.87,0,123
10107,2021-02-25 02:00:00,206266,263226,23880,39983,134198,239.75,1,0,125,34.31,15.87,0,156
10108,2021-02-25 03:00:00,330707,187006,17183,55,67748,239.75,0,0,510,34.31,15.87,0,237
10109,2021-02-25 04:00:00,154702,163652,9874,34479,95943,239.75,0,0,51,34.31,15.87,0,153
10110,2021-02-25 05:00:00,12101,89388,9873,48923,28064,239.75,0,0,160,34.31,15.87,0,215
10111,2021-02-25 06:00:00,430236,126887,20308,56948,131206,239.75,0,0,100,34.31,15.87,0,174
10112,2021-02-25 07:00:00,83689,86377,12546,42117,52740,239.75,0,1,143,34.31,15.87,0,210
10113,2021-02-25 08:00:00,353058,92087,8279,14806,78531,239.75,1,0,210,34.31,15.87,1,141
10114,2021-02-25 09:00:00,174206,48939,12533,40896,81340,239.75,1,0,100,34.31,15.87,0,169
10115,2021-02-25 10:00:00,85867,188581,9853,24501,134404,239.75,0,0,224,34.31,15.87,0,166
10116,2021-02-25 11:00:00,426470,181976,24569,23438,106451,239.75,0,0,529,34.31,15.87,0,108
10117,2021-02-25 12:00:00,283482,241902,5787,35900,59392,239.75,0,0,446,34.31,15.87,0,108
10118,2021-02-25 13:00:00,292071,257413,20116,6093,131655,239.75,1,0,469,34.31,15.87,0,187
10119,2021-02-25 14:00:00,139514,186727,18435,25147,55367,239.75,0,0,384,34.31,15.87,0,133
10120,2021-02-25 15:00:00,96306,167826,2542,37743,2314,239.75,0,0,467,34.31,15.87,1,48
10121,2021-02-25 16:00:00,409826,266421,448,48876,143135,239.75,1,1,550,34.31,15.87,0,23
10122,2021-02-25 17:00:00,388023,162206,19162,41945,77623,239.75,0,0,595,34.31,15.87,0,150
10123,2021-02-25 18:00:00,210273,130194,27409,34896,61182,239.75,0,0,170,34.31,15.87,0,164
10124,2021-02-25 19:00:00,35076,143239,12324,20435,136611,239.75,0,0,221,34.31,15.87,0,238
10125,2021-02-25 20:00:00,187622,191002,25885,33957,1306,239.75,1,1,471,34.31,15.87,1,75
10126,2021-02-25 21:00:00,209637,287158,8431,59428,54116,239.75,1,0,61,34.31,15.87,1,172
10127,2021-02-25 22:00:00,62604,42536,12612,50153,28886,239.75,0,0,575,34.31,15.87,0,7
10128,2021-02-25 23:00:00,349037,193181,23219,58438,68291,239.75,1,0,56,34.31,15.87,1,94
10129,2021-02-26 00:00:00,69166,158091,25808,6171,140337,239.75,0,1,158,34.31,15.87,0,193
10130,2021-02-26 01:00:00,220377,68046,13247,44254,125567,239.75,1,0,323,34.31,15.87,0,126
10131,2021-02-26 02:00:00,277016,229441,4179,24931,36498,239.75,1,0,11,34.31,15.87,0,3
10132,2021-02-26 03:00:00,315453,5449,14117,58754,28856,239.75,1,1,74,34.31,15.87,0,52
10133,2021-02-26 04:00:00,440489,211794,17040,49953,97029,239.75,0,0,550,34.31,15.87,0,88
10134,2021-02-26 05:00:00,164823,105332,14219,33604,19966,239.75,0,0,30,34.31,15.87,0,34
10135,2021-02-26 06:00:00,27231,267968,7838,59357,95547,239.75,1,1,328,34.31,15.87,0,98
10136,2021-02-26 07:00:00,72290,225900,4179,41031,122739,239.75,1,0,412,34.31,15.87,0,138
10137,2021-02-26 08:00:00,160195,60403,266,55988,26277,239.75,1,0,110,34.31,15.87,0,147
10138,2021-02-26 09:00:00,106733,93128,20503,7110,14500,239.75,1,0,175,34.31,15.87,1,233
10139,2021-02-26 10:00:00,199679,1653,27505,973,117462,239.75,1,0,276,34.31,15.87,0,214
10140,2021-02-26 11:00:00,125828,4008,27256,15696,73019,239.75,0,0,366,34.31,15.87,1,48
10141,2021-02-26 12:00:00,301308,10031,2073,17166,113779,239.75,0,1,360,34.31,15.87,0,11
10142,2021-02-26 13:00:00,429022,45935,1205,8518,114474,239.75,1,0,139,34.31,15.87,0,129
10143,2021-02-26 14:00:00,495067,103104,26087,40392,73723,239.75,1,1,29,34.31,15.87,0,218
10144,2021-02-26 15:00:00,134419,141489,24974,1524,8611,239.75,0,1,108,34.31,15.87,0,99
10145,2021-02-26 16:00:00,103138,42915,11675,6113,217,239.75,0,0,591,34.31,15.87,1,43
10146,2021-02-26 17:00:00,356421,166961,10280,4446,55322,239.75,1,0,155,34.31,15.87,1,24
10147,2021-02-26 18:00:00,367020,284586,29757,47215,139233,239.75,0,1,277,34.31,15.87,0,168
10148,2021-02-26 19:00:00,78795,176673,21282,41508,53305,239.75,0,1,59,34.31,15.87,1,144
10149,2021-02-26 20:00:00,354683,125080,13738,9942,81943,239.75,0,0,494,34.31,15.87,0,69
10150,2021-02-26 21:00:00,290910,204709,7464,1699,140825,239.75,0,1,81,34.31,15.87,0,95
10151,2021-02-26 22:00:00,33428,109839,24293,57021,109573,239.75,0,0,356,34.31,15.87,1,91
10152,2021-02-26 23:00:00,326115,200335,24011,50014,24886,239.75,0,0,567,34.31,15.87,0,91
10153,2021-02-27 00:00:00,184191,249176,17335,33555,18471,239.75,0,0,515,34.31,15.87,0,88
10154,2021-02-27 01:00:00,225941,116384,25206,42131,139198,239.75,0,0,551,34.31,15.87,0,98
10155,2021-02-27 02:00:00,317110,82431,12926,2669,60584,239.75,0,1,135,34.31,15.87,0,22
10156,2021-02-27 03:00:00,246235,233259,27296,29062,149081,239.75,0,0,252,34.31,15.87,0,2
10157,2021-02-27 04:00:00,121255,273959,4533,15389,89139,239.75,0,1,127,34.31,15.87,1,183
10158,2021-02-27 05:00:00,356468,81802,2191,21770,7533,239.75,0,0,436,34.31,15.87,0,85
10159,2021-02-27 06:00:00,494480,109788,588,22817,14646,239.75,1,1,243,34.31,15.87,1,112
10160,2021-02-27 07:00:00,218744,91100,9010,15204,27873,239.75,1,1,145,34.31,15.87,1,175
10161,2021-02-27 08:00:00,454681,283394,13460,31855,48233,239.75,1,0,106,34.31,15.87,0,232
10162,2021-02-27 09:00:00,461832,205879,16239,43456,109536,239.75,0,0,264,34.31,15.87,1,89
10163,2021-02-27 10:00:00,169518,9218,20881,37477,72860,239.75,0,0,365,34.31,15.87,0,46
10164,2021-02-27 11:00:00,327125,258086,2701,4842,138100,239.75,0,1,593,34.31,15.87,0,104
10165,2021-02-27 12:00:00,80235,165143,12562,58857,125948,239.75,0,0,374,34.31,15.87,0,142
10166,2021-02-27 13:00:00,218193,221166,14151,51695,3059,239.75,1,0,461,34.31,15.87,1,101
10167,2021-02-27 14:00:00,345351,189763,14557,48032,49400,239.75,1,0,561,34.31,15.87,0,219
10168,2021-02-27 15:00:00,258386,164278,12405,56367,63380,239.75,0,0,50,34.31,15.87,0,198
10169,2021-02-27 16:00:00,178635,267423,28299,38291,29191,239.75,1,0,475,34.31,15.87,0,16
10170,2021-02-27 17:00:00,14878,289942,9674,33895,5489,239.75,1,0,38,34.31,15.87,0,35
10171,2021-02-27 18:00:00,475867,174464,10820,55690,2572,239.75,1,1,595,34.31,15.87,0,117
10172,2021-02-27 19:00:00,342833,276282,19439,52853,37102,239.75,0,0,497,34.31,15.87,0,37
10173,2021-02-27 20:00:00,55704,151898,12379,31553,101414,239.75,0,0,454,34.31,15.87,1,9
10174,2021-02-27 21:00:00,275701,79592,3007,10819,54465,239.75,1,0,221,34.31,15.87,0,154
10175,2021-02-27 22:00:00,392626,299307,1330,32993,42000,239.75,0,0,28,34.31,15.87,0,173
10176,2021-02-27 23:00:00,205117,90774,12453,12901,28985,239.75,0,0,69,34.31,15.87,0,17
10177,2021-02-28 00:00:00,422174,132394,23496,40821,72715,239.75,1,0,302,34.31,15.87,1,88
10178,2021-02-28 01:00:00,257690,241248,26017,10005,113398,239.75,0,1,171,34.31,15.87,1,172
10179,2021-02-28 02:00:00,119477,41295,28484,24376,91159,239.75,0,0,54,34.31,15.87,0,238
10180,2021-02-28 03:00:00,493016,259593,18762,7979,129400,239.75,0,0,261,34.31,15.87,1,197
10181,2021-02-28 04:00:00,170998,75393,29719,43380,112667,239.75,0,0,293,34.31,15.87,0,55
10182,2021-02-28 05:00:00,144470,62208,23253,24479,120642,239.75,0,0,418,34.31,15.87,0,13
10183,2021-02-28 06:00:00,295028,40517,6324,28127,111617,239.75,1,1,268,34.31,15.87,1,73
10184,2021-02-28 07:00:00,391440,39358,28559,27396,110821,239.75,0,0,29,34.31,15.87,0,127
10185,2021-02-28 08:00:00,305367,262403,12455,15940,93997,239.75,1,0,240,34.31,15.87,0,13
10186,2021-02-28 09:00:00,325884,108971,18113,15259,29669,239.75,0,0,330,34.31,15.87,0,99
10187,2021-02-28 10:00:00,196456,124299,5332,41997,46149,239.75,0,0,506,34.31,15.87,0,140
10188,2021-02-28 11:00:00,343167,156082,2496,8505,26295,239.75,0,0,171,34.31,15.87,0,48
10189,2021-02-28 12:00:00,407852,262014,22105,40494,133295,239.75,0,0,87,34.31,15.87,1,165
10190,2021-02-28 13:00:00,295295,295999,1608,31492,147901,239.75,0,0,88,34.31,15.87,0,207
10191,2021-02-28 14:00:00,491965,214073,10151,41812,9683,239.75,0,0,523,34.31,15.87,1,148
10192,2021-02-28 15:00:00,496009,211706,14259,9134,25533,239.75,0,1,592,34.31,15.87,1,232
10193,2021-02-28 16:00:00,65241,12890,16893,58315,128605,239.75,0,0,353,34.31,15.87,0,157
10194,2021-02-28 17:00:00,409414,19951,1840,58298,36831,239.75,1,0,514,34.31,15.87,0,39
10195,2021-02-28 18:00:00,203614,67877,29484,55008,12741,239.75,0,1,257,34.31,15.87,0,164
10196,2021-02-28 19:00:00,227264,95743,7532,11538,6564,239.75,1,0,428,34.31,15.87,1,210
10197,2021-02-28 20:00:00,23655,70771,20593,35559,136472,239.75,0,0,472,34.31,15.87,0,208
10198,2021-02-28 21:00:00,300442,268584,10367,24326,131198,239.75,1,0,590,34.31,15.87,1,21
10199,2021-02-28 22:00:00,167239,274823,23955,59275,110335,239.75,0,1,579,34.31,15.87,0,126
10200,2021-02-28 23:00:00,224677,13155,19910,15853,95880,239.75,1,0,581,34.31,15.87,1,115
10201,2021-03-01 00:00:00,162007,290800,18846,33930,41963,239.75,0,1,124,34.31,15.87,0,144
10202,2021-03-01 01:00:00,134241,56322,10150,38478,26853,239.75,0,0,57,34.31,15.87,0,61
10203,2021-03-01 02:00:00,299490,163578,27400,47204,94575,239.75,0,0,284,34.31,15.87,0,193
10204,2021-03-01 03:00:00,161199,84389,21132,18325,129632,239.75,0,1,123,34.31,15.87,1,154
10205,2021-03-01 04:00:00,461719,35129,20676,54786,19703,239.75,1,1,485,34.31,15.87,1,103
10206,2021-03-01 05:00:00,45901,154230,17919,34628,64046,239.75,0,0,131,34.31,15.87,1,66
10207,2021-03-01 06:00:00,11211,25292,10714,5280,117981,239.75,0,0,56,34.31,15.87,1,131
10208,2021-03-01 07:00:00,299441,284992,5010,34762,45015,239.75,0,0,532,34.31,15.87,0,56
10209,2021-03-01 08:00:00,163906,286987,7657,21395,140874,239.75,0,0,510,34.31,15.87,0,132
10210,2021-03-01 09:00:00,377133,47379,3369,31210,94200,239.75,0,0,57,34.31,15.87,0,217
10211,2021-03-01 10:00:00,308891,21864,13326,28190,582,239.75,0,0,236,34.31,15.87,0,190
10212,2021-03-01 11:00:00,452639,37406,20562,50511,54767,239.75,1,0,483,34.31,15.87,1,118
10213,2021-03-01 12:00:00,428911,18426,9564,24648,43312,239.75,1,1,24,34.31,15.87,1,170
10214,2021-03-01 13:00:00,131670,215592,28339,32690,113227,239.75,0,0,106,34.31,15.87,1,66
10215,2021-03-01 14:00:00,490439,53290,20635,38980,83656,239.75,0,0,470,34.31,15.87,0,40
10216,2021-03-01 15:00:00,242482,163966,9421,28753,147587,239.75,1,0,409,34.31,15.87,0,103
10217,2021-03-01 16:00:00,327306,13976,21937,53203,12094,239.75,0,0,114,34.31,15.87,1,82
10218,2021-03-01 17:00:00,22792,291774,2545,59256,21646,239.75,1,0,541,34.31,15.87,1,6
10219,2021-03-01 18:00:00,186499,245737,17485,41179,34074,239.75,0,1,105,34.31,15.87,1,167
10220,2021-03-01 19:00:00,234837,20983,15630,8274,47693,239.75,0,0,441,34.31,15.87,0,133
10221,2021-03-01 20:00:00,153655,112312,12818,58961,284,239.75,0,0,163,34.31,15.87,0,131
10222,2021-03-01 21:00:00,46075,198741,2767,42961,9482,239.75,0,0,137,34.31,15.87,0,161
10223,2021-03-01 22:00:00,118561,44121,2978,54156,46372,239.75,1,0,139,34.31,15.87,1,50
10224,2021-03-01 23:00:00,112517,254053,22307,13450,99549,239.75,0,0,595,34.31,15.87,0,228
10225,2021-03-02 00:00:00,300938,43750,2464,37508,74481,239.75,1,1,465,34.31,15.87,1,86
10226,2021-03-02 01:00:00,31557,55340,20006,23267,100714,239.75,1,0,57,34.31,15.87,1,162
10227,2021-03-02 02:00:00,411160,76632,17060,45055,117756,239.75,0,0,172,34.31,15.87,0,14
10228,2021-03-02 03:00:00,252979,51805,14512,47563,85841,239.75,0,0,506,34.31,15.87,0,157
10229,2021-03-02 04:00:00,25155,1148,4020,58514,108641,239.75,1,1,387,34.31,15.87,0,93
10230,2021-03-02 05:00:00,432333,145560,12627,45396,116376,239.75,0,1,327,34.31,15.87,0,165
10231,2021-03-02 06:00:00,402125,65962,4759,11204,26113,239.75,1,0,328,34.31,15.87,1,84
10232,2021-03-02 07:00:00,419397,26517,9889,45757,42668,239.75,1,0,138,34.31,15.87,1,207
10233,2021-03-02 08:00:00,408742,147301,17723,39392,12226,239.75,0,0,224,34.31,15.87,0,115
10234,2021-03-02 09:00:00,75542,22752,24639,27369,31607,239.75,0,0,157,34.31,15.87,0,61
10235,2021-03-02 10:00:00,350727,84979,4663,52096,62557,239.75,0,1,426,34.31,15.87,0,196
10236,2021-03-02 11:00:00,27246,15366,5755,20554,148555,239.75,1,1,452,34.31,15.87,0,176
10237,2021-03-02 12:00:00,45319,47994,21264,44009,87752,239.75,0,0,576,34.31,15.87,0,126
10238,2021-03-02 13:00:00,287123,18995,5417,59554,41925,239.75,0,0,15,34.31,15.87,0,65
10239,2021-03-02 14:00:00,91710,174500,29695,4228,110868,239.75,1,0,203,34.31,15.87,1,120
10240,2021-03-02 15:00:00,9266,164153,6057,30936,77418,239.75,0,0,79,34.31,15.87,0,210
10241,2021-03-02 16:00:00,368704,215668,14197,4030,55799,239.75,1,1,290,34.31,15.87,1,6
10242,2021-03-02 17:00:00,74581,24591,5992,39370,111229,239.75,0,0,502,34.31,15.87,1,97
10243,2021-03-02 18:00:00,439552,42294,23342,29781,137709,239.75,0,0,458,34.31,15.87,0,66
10244,2021-03-02 19:00:00,409575,6992,12621,1413,62956,239.75,0,1,208,34.31,15.87,1,81
10245,2021-03-02 20:00:00,365007,95318,14927,57831,56423,239.75,0,1,82,34.31,15.87,0,138
10246,2021-03-02 21:00:00,223034,267354,14760,4096,40913,239.75,1,1,446,34.31,15.87,0,54
10247,2021-03-02 22:00:00,422740,136101,20126,37293,147601,239.75,0,0,471,34.31,15.87,0,220
10248,2021-03-02 23:00:00,84553,54973,20288,43276,100439,239.75,1,1,153,34.31,15.87,0,71
10249,2021-03-03 00:00:00,258702,18765,454,54710,60051,239.75,1,0,167,34.31,15.87,1,210
10250,2021-03-03 01:00:00,292178,195095,18078,44178,73885,239.75,1,1,289,34.31,15.87,0,38
10251,2021-03-03 02:00:00,369563,108201,12058,5205,14359,239.75,0,0,389,34.31,15.87,0,221
10252,2021-03-03 03:00:00,431545,162020,17667,11548,48256,239.75,1,0,530,34.31,15.87,0,210
10253,2021-03-03 04:00:00,99803,189179,18551,41053,48806,239.75,0,0,176,34.31,15.87,0,188
10254,2021-03-03 05:00:00,87342,114519,25112,17154,132642,239.75,0,0,588,34.31,15.87,0,110
10255,2021-03-03 06:00:00,22416,148791,15720,23558,14628,239.75,0,1,488,34.31,15.87,0,43
10256,2021-03-03 07:00:00,496017,218393,413,22876,67958,239.75,0,0,67,34.31,15.87,0,44
10257,2021-03-03 08:00:00,379082,282118,1217,48517,88716,239.75,0,0,508,34.31,15.87,1,230
10258,2021-03-03 09:00:00,371990,299143,21422,24125,120810,239.75,0,0,352,34.31,15.87,0,195
10259,2021-03-03 10:00:00,287713,185662,2129,39177,7364,239.75,0,0,551,34.31,15.87,0,166
10260,2021-03-03 11:00:00,1706,299152,3366,30599,72291,239.75,1,0,328,34.31,15.87,1,70
10261,2021-03-03 12:00:00,337720,190778,28915,50245,6279,239.75,0,0,15,34.31,15.87,0,150
10262,2021-03-03 13:00:00,51446,116269,20843,23621,22374,239.75,0,0,59,34.31,15.87,0,219
10263,2021-03-03 14:00:00,197277,186326,13271,14482,80909,239.75,0,1,454,34.31,15.87,1,82
10264,2021-03-03 15:00:00,450330,129622,11450,15553,12396,239.75,1,0,213,34.31,15.87,1,212
10265,2021-03-03 16:00:00,291103,218866,23772,4466,29370,239.75,1,1,12,34.31,15.87,0,196
10266,2021-03-03 17:00:00,2918,225964,27514,38064,20326,239.75,0,0,551,34.31,15.87,0,34
10267,2021-03-03 18:00:00,268994,51106,27816,39341,25484,239.75,0,1,373,34.31,15.87,0,128
10268,2021-03-03 19:00:00,272053,95405,10191,5589,71927,239.75,0,0,203,34.31,15.87,0,205
10269,2021-03-03 20:00:00,170154,104403,18078,13990,62209,239.75,0,0,72,34.31,15.87,1,214
10270,2021-03-03 21:00:00,437778,134254,16091,19363,105806,239.75,1,1,270,34.31,15.87,0,40
10271,2021-03-03 22:00:00,297108,201786,17131,47999,39504,239.75,0,0,123,34.31,15.87,1,141
10272,2021-03-03 23:00:00,161236,221153,16874,28979,73882,239.75,1,0,398,34.31,15.87,1,90
10273,2021-03-04 00:00:00,201857,108389,8226,1081,23334,239.75,0,1,415,34.31,15.87,0,164
10274,2021-03-04 01:00:00,176616,34898,15985,53088,59536,239.75,0,0,115,34.31,15.87,0,122
10275,2021-03-04 02:00:00,10961,102965,4943,5246,119616,239.75,0,1,360,34.31,15.87,0,88
10276,2021-03-04 03:00:00,7765,207774,21974,5020,134651,239.75,0,0,21,34.31,15.87,1,126
